"module","rva","ghidra_name","size","kind","confidence","subsystem","new_name","notes"
"SC3U.exe","0x0040e79d","FUN_0040e79d","123","fun","C0","","",""
"SC3U.exe","0x0040e818","FUN_0040e818","251","fun","C0","","",""
"SC3U.exe","0x0040e913","FUN_0040e913","75","fun","C0","","",""
"SC3U.exe","0x0040e95e","FUN_0040e95e","37","fun","C0","","",""
"SC3U.exe","0x0040e983","FUN_0040e983","29","fun","C0","","",""
"SC3U.exe","0x0040e9a0","FUN_0040e9a0","52","fun","C0","","",""
"SC3U.exe","0x0040e9d4","FUN_0040e9d4","52","fun","C0","","",""
"SC3U.exe","0x0040ea08","FUN_0040ea08","68","fun","C0","","",""
"SC3U.exe","0x0040ea4c","FUN_0040ea4c","61","fun","C0","","",""
"SC3U.exe","0x0040ea89","FUN_0040ea89","76","fun","C0","","",""
"SC3U.exe","0x0040ead5","FUN_0040ead5","161","fun","C0","","",""
"SC3U.exe","0x0040eb76","FUN_0040eb76","61","fun","C0","","",""
"SC3U.exe","0x0040ebb3","FUN_0040ebb3","76","fun","C0","","",""
"SC3U.exe","0x0040ebff","FUN_0040ebff","31","fun","C0","","",""
"SC3U.exe","0x0040ec1e","FUN_0040ec1e","31","fun","C0","","",""
"SC3U.exe","0x0040ec3d","FUN_0040ec3d","31","fun","C0","","",""
"SC3U.exe","0x0040ec5c","FUN_0040ec5c","31","fun","C0","","",""
"SC3U.exe","0x0040ec7b","FUN_0040ec7b","31","fun","C0","","",""
"SC3U.exe","0x0040ec9a","FUN_0040ec9a","31","fun","C0","","",""
"SC3U.exe","0x0040ecb9","FUN_0040ecb9","41","fun","C0","","",""
"SC3U.exe","0x0040ece2","FUN_0040ece2","58","fun","C0","","",""
"SC3U.exe","0x0040ed1c","FUN_0040ed1c","650","fun","C2","UNKNOWN","","[U-007] two keys idx 0xa0 grp 0x209e6378 -> *(param_1+0x3c)+0x10c and *local_20+0x2c; QueryInterface-shape FUN_004708c4 vtable+0xc(0x43157ebd,0x23157e96); [UNCERTAIN] no subsystem anchor"
"SC3U.exe","0x0040efa6","FUN_0040efa6","50","fun","C0","","",""
"SC3U.exe","0x0040efd8","FUN_0040efd8","6339","fun","C2","S15","sc3_ui_init_theme","[U-007] 21x palette vtable+0x84(idx,r,g,b); fonts font12j.fon@0x004f5368 / system9.fbf@0x004f5320 / systemloadsave.fbf@0x004f52c4; cursors res\ui\shared\cursors@0x004f5218 (arrow/wait/text_edit/help_arrow/hand/blank.cur); 8 keys grp 0x209e6378 (0xc0,0xc2,0xb4,0xb6,0x114,0x118,0x116,0x646) mapped to dialog ids 0x5301814c..0x5377be31 via vtable+0x90"
"SC3U.exe","0x0041089b","FUN_0041089b","88","fun","C0","","",""
"SC3U.exe","0x004108f3","FUN_004108f3","2802","fun","C2","S15","sc3_ui_run_updatecheck","[U-007] strings 'SimCity 3000 Update'@0x004f539c 'UpdateName'@0x004f4d34 'Check Results'@0x004f4d18 'Enabled'@0x004f53b0 'Settings'@0x004f4d28; modal chain vtable+0xac, dialog results 0x5301814a/0x53018149/0x5301814c; 10 keys grps 0x225872fe/0x209e6378/0x41f2625"
"SC3U.exe","0x0041146f","FUN_0041146f","32","fun","C0","","",""
"SC3U.exe","0x0041148f","FUN_0041148f","18","fun","C0","","",""
"SC3U.exe","0x004114d0","FUN_004114d0","67","fun","C0","","",""
"SC3U.exe","0x0041151b","FUN_0041151b","8","fun","C0","","",""
"SC3U.exe","0x0041194d","FUN_0041194d","32","fun","C0","","",""
"SC3U.exe","0x0041196d","FUN_0041196d","32","fun","C0","","",""
"SC3U.exe","0x0041198d","FUN_0041198d","32","fun","C0","","",""
"SC3U.exe","0x004119ad","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x004119b2","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x004119b7","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x004119d2","FUN_004119d2","68","fun","C0","","",""
"SC3U.exe","0x00411a16","FUN_00411a16","32","fun","C0","","",""
"SC3U.exe","0x00411a36","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x00411a3b","FUN_00411a3b","203","fun","C0","","",""
"SC3U.exe","0x00411b09","FUN_00411b09","43","fun","C0","","",""
"SC3U.exe","0x00411b34","FUN_00411b34","237","fun","C0","","",""
"SC3U.exe","0x00411c65","FUN_00411c65","53","fun","C0","","",""
"SC3U.exe","0x00411c9a","FUN_00411c9a","62","fun","C0","","",""
"SC3U.exe","0x00411cd8","FUN_00411cd8","28","fun","C0","","",""
"SC3U.exe","0x00411cf4","FUN_00411cf4","11","fun","C0","","",""
"SC3U.exe","0x00411d40","FUN_00411d40","65","fun","C0","","",""
"SC3U.exe","0x00411d81","FUN_00411d81","50","fun","C0","","",""
"SC3U.exe","0x00411db3","FUN_00411db3","53","fun","C0","","",""
"SC3U.exe","0x00411de8","FUN_00411de8","28","fun","C0","","",""
"SC3U.exe","0x00411e04","FUN_00411e04","18","fun","C0","","",""
"SC3U.exe","0x00411e16","FUN_00411e16","28","fun","C0","","",""
"SC3U.exe","0x00411e32","thunk_FUN_004746be","5","thunk","thunk","","",""
"SC3U.exe","0x00411e5c","FUN_00411e5c","87","fun","C0","","",""
"SC3U.exe","0x00411eb3","FUN_00411eb3","32","fun","C0","","",""
"SC3U.exe","0x00411ed3","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x00411ed8","FUN_00411ed8","53","fun","C0","","",""
"SC3U.exe","0x00411f0d","FUN_00411f0d","87","fun","C0","","",""
"SC3U.exe","0x00411f64","FUN_00411f64","32","fun","C0","","",""
"SC3U.exe","0x00411f84","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x00411f89","FUN_00411f89","53","fun","C0","","",""
"SC3U.exe","0x00411fbe","FUN_00411fbe","87","fun","C0","","",""
"SC3U.exe","0x00412015","FUN_00412015","32","fun","C0","","",""
"SC3U.exe","0x00412035","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x0041203a","FUN_0041203a","53","fun","C0","","",""
"SC3U.exe","0x0041206f","FUN_0041206f","87","fun","C0","","",""
"SC3U.exe","0x004120c6","FUN_004120c6","32","fun","C0","","",""
"SC3U.exe","0x004120e6","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x004120eb","FUN_004120eb","53","fun","C0","","",""
"SC3U.exe","0x00412120","FUN_00412120","87","fun","C0","","",""
"SC3U.exe","0x00412177","FUN_00412177","32","fun","C0","","",""
"SC3U.exe","0x00412197","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x0041219c","FUN_0041219c","53","fun","C0","","",""
"SC3U.exe","0x004121d1","FUN_004121d1","87","fun","C0","","",""
"SC3U.exe","0x00412228","FUN_00412228","32","fun","C0","","",""
"SC3U.exe","0x00412248","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x0041224d","FUN_0041224d","53","fun","C0","","",""
"SC3U.exe","0x00412282","FUN_00412282","87","fun","C0","","",""
"SC3U.exe","0x004122d9","FUN_004122d9","32","fun","C0","","",""
"SC3U.exe","0x004122f9","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x004122fe","FUN_004122fe","53","fun","C0","","",""
"SC3U.exe","0x00412333","FUN_00412333","87","fun","C0","","",""
"SC3U.exe","0x0041238a","FUN_0041238a","32","fun","C0","","",""
"SC3U.exe","0x004123aa","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x004123af","FUN_004123af","53","fun","C0","","",""
"SC3U.exe","0x004123e4","FUN_004123e4","87","fun","C0","","",""
"SC3U.exe","0x0041243b","FUN_0041243b","32","fun","C0","","",""
"SC3U.exe","0x0041245b","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x00412460","FUN_00412460","53","fun","C0","","",""
"SC3U.exe","0x00412495","FUN_00412495","87","fun","C0","","",""
"SC3U.exe","0x004124ec","FUN_004124ec","32","fun","C0","","",""
"SC3U.exe","0x0041250c","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x00412511","FUN_00412511","53","fun","C0","","",""
"SC3U.exe","0x00412546","FUN_00412546","87","fun","C0","","",""
"SC3U.exe","0x0041259d","FUN_0041259d","32","fun","C0","","",""
"SC3U.exe","0x004125bd","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x004125c2","FUN_004125c2","53","fun","C0","","",""
"SC3U.exe","0x004125f7","FUN_004125f7","72","fun","C0","","",""
"SC3U.exe","0x0041263f","FUN_0041263f","28","fun","C0","","",""
"SC3U.exe","0x0041265b","FUN_0041265b","62","fun","C0","","",""
"SC3U.exe","0x00412699","FUN_00412699","37","fun","C0","","",""
"SC3U.exe","0x004126be","FUN_004126be","114","fun","C0","","",""
"SC3U.exe","0x00412787","FUN_00412787","72","fun","C0","","",""
"SC3U.exe","0x004127cf","FUN_004127cf","28","fun","C0","","",""
"SC3U.exe","0x004127eb","FUN_004127eb","62","fun","C0","","",""
"SC3U.exe","0x00412829","FUN_00412829","37","fun","C0","","",""
"SC3U.exe","0x0041284e","FUN_0041284e","114","fun","C0","","",""
"SC3U.exe","0x00412917","FUN_00412917","72","fun","C0","","",""
"SC3U.exe","0x0041295f","FUN_0041295f","28","fun","C0","","",""
"SC3U.exe","0x0041297b","FUN_0041297b","62","fun","C0","","",""
"SC3U.exe","0x004129b9","FUN_004129b9","37","fun","C0","","",""
"SC3U.exe","0x004129de","FUN_004129de","114","fun","C0","","",""
"SC3U.exe","0x00412aa7","FUN_00412aa7","87","fun","C0","","",""
"SC3U.exe","0x00412afe","FUN_00412afe","32","fun","C0","","",""
"SC3U.exe","0x00412b1e","thunk_FUN_004743d5","5","thunk","thunk","","",""
"SC3U.exe","0x00412b23","FUN_00412b23","68","fun","C0","","",""
"SC3U.exe","0x00412b67","FUN_00412b67","41","fun","C0","","",""
"SC3U.exe","0x00412c20","FUN_00412c20","32","fun","C0","","",""
"SC3U.exe","0x00412c40","FUN_00412c40","32","fun","C0","","",""
"SC3U.exe","0x00412c60","thunk_FUN_0046a76d","5","thunk","thunk","","",""
"SC3U.exe","0x00412c65","FUN_00412c65","50","fun","C0","","",""
"SC3U.exe","0x00412caf","FUN_00412caf","200","fun","C0","","",""
"SC3U.exe","0x00412d77","FUN_00412d77","145","fun","C0","","",""
"SC3U.exe","0x00412e08","FUN_00412e08","100","fun","C0","","",""
"SC3U.exe","0x00412e6c","FUN_00412e6c","68","fun","C0","","",""
"SC3U.exe","0x00412eb0","FUN_00412eb0","94","fun","C0","","",""
"SC3U.exe","0x00412f0e","FUN_00412f0e","196","fun","C0","","",""
"SC3U.exe","0x00412fd2","FUN_00412fd2","292","fun","C0","","",""
"SC3U.exe","0x0041311f","FUN_0041311f","645","fun","C0","","",""
"SC3U.exe","0x004133a4","FUN_004133a4","108","fun","C0","","",""
"SC3U.exe","0x00413410","FUN_00413410","28","fun","C0","","",""
"SC3U.exe","0x0041342c","thunk_FUN_0041f505","5","thunk","thunk","","",""
"SC3U.exe","0x00413431","FUN_00413431","585","fun","C0","","",""
"SC3U.exe","0x0041367a","FUN_0041367a","646","fun","C0","","",""
"SC3U.exe","0x00413900","FUN_00413900","319","fun","C0","","",""
"SC3U.exe","0x00413aaf","FUN_00413aaf","463","fun","C0","","",""
"SC3U.exe","0x00413c7e","FUN_00413c7e","196","fun","C0","","",""
"SC3U.exe","0x00413d42","FUN_00413d42","3157","fun","C0","","",""
"SC3U.exe","0x004149eb","FUN_004149eb","91","fun","C0","","",""
"SC3U.exe","0x00414a5b","FUN_00414a5b","30","fun","C0","","",""
"SC3U.exe","0x00414a79","FUN_00414a79","117","fun","C0","","",""
"SC3U.exe","0x00414aee","FUN_00414aee","485","fun","C0","","",""
"SC3U.exe","0x00414cd3","FUN_00414cd3","91","fun","C0","","",""
"SC3U.exe","0x00414d2e","FUN_00414d2e","123","fun","C0","","",""
"SC3U.exe","0x00414da9","FUN_00414da9","1528","fun","C0","","",""
"SC3U.exe","0x004153a1","FUN_004153a1","66","fun","C0","","",""
"SC3U.exe","0x004153e3","FUN_004153e3","150","fun","C0","","",""
"SC3U.exe","0x00415479","FUN_00415479","143","fun","C0","","",""
"SC3U.exe","0x00415508","FUN_00415508","1020","fun","C0","","",""
"SC3U.exe","0x00415904","FUN_00415904","115","fun","C0","","",""
"SC3U.exe","0x00415977","FUN_00415977","91","fun","C0","","",""
"SC3U.exe","0x004159d2","FUN_004159d2","208","fun","C0","","",""
"SC3U.exe","0x00415aa2","FUN_00415aa2","3033","fun","C0","","",""
"SC3U.exe","0x0041667b","FUN_0041667b","211","fun","C0","","",""
"SC3U.exe","0x0041674e","FUN_0041674e","2986","fun","C0","","",""
"SC3U.exe","0x00417327","FUN_00417327","437","fun","C0","","",""
"SC3U.exe","0x004174dc","FUN_004174dc","86","fun","C0","","",""
"SC3U.exe","0x00417537","FUN_00417537","57","fun","C0","","",""
"SC3U.exe","0x00417570","FUN_00417570","247","fun","C0","","",""
"SC3U.exe","0x00417667","FUN_00417667","446","fun","C0","","",""
"SC3U.exe","0x00417825","FUN_00417825","20","fun","C0","","",""
"SC3U.exe","0x00417839","FUN_00417839","82","fun","C0","","",""
"SC3U.exe","0x0041788b","FUN_0041788b","149","fun","C0","","",""
"SC3U.exe","0x00417920","FUN_00417920","67","fun","C0","","",""
"SC3U.exe","0x00417963","FUN_00417963","50","fun","C0","","",""
"SC3U.exe","0x00417995","FUN_00417995","326","fun","C0","","",""
"SC3U.exe","0x00417adb","FUN_00417adb","56","fun","C0","","",""
"SC3U.exe","0x00417b13","FUN_00417b13","272","fun","C0","","",""
"SC3U.exe","0x00417c23","FUN_00417c23","2588","fun","C0","","",""
"SC3U.exe","0x0041863f","FUN_0041863f","249","fun","C0","","",""
"SC3U.exe","0x00418738","FUN_00418738","51","fun","C0","","",""
"SC3U.exe","0x0041876b","FUN_0041876b","64","fun","C0","","",""
"SC3U.exe","0x004187ab","FUN_004187ab","409","fun","C0","","",""
"SC3U.exe","0x00418944","FUN_00418944","28","fun","C0","","",""
"SC3U.exe","0x00418960","FUN_00418960","244","fun","C0","","",""
"SC3U.exe","0x00418a54","FUN_00418a54","249","fun","C0","","",""
"SC3U.exe","0x00418b4d","FUN_00418b4d","292","fun","C0","","",""
"SC3U.exe","0x00418c71","FUN_00418c71","888","fun","C0","","",""
"SC3U.exe","0x0041908f","FUN_0041908f","572","fun","C0","","",""
"SC3U.exe","0x004192e9","FUN_004192e9","95","fun","C0","","",""
"SC3U.exe","0x00419364","FUN_00419364","88","fun","C0","","",""
"SC3U.exe","0x00419468","FUN_00419468","109","fun","C0","","",""
"SC3U.exe","0x004194d5","FUN_004194d5","109","fun","C0","","",""
"SC3U.exe","0x00419542","FUN_00419542","222","fun","C0","","",""
"SC3U.exe","0x00419620","FUN_00419620","217","fun","C0","","",""
"SC3U.exe","0x004196f9","FUN_004196f9","62","fun","C0","","",""
"SC3U.exe","0x00419737","FUN_00419737","280","fun","C0","","",""
"SC3U.exe","0x0041984f","FUN_0041984f","646","fun","C0","","",""
"SC3U.exe","0x00419af7","FUN_00419af7","315","fun","C0","","",""
"SC3U.exe","0x00419c32","FUN_00419c32","29","fun","C0","","",""
"SC3U.exe","0x00419c4f","FUN_00419c4f","29","fun","C0","","",""
"SC3U.exe","0x00419c6c","FUN_00419c6c","408","fun","C0","","",""
"SC3U.exe","0x00419e04","FUN_00419e04","25","fun","C0","","",""
"SC3U.exe","0x00419e1d","FUN_00419e1d","25","fun","C0","","",""
"SC3U.exe","0x00419e36","FUN_00419e36","21","fun","C0","","",""
"SC3U.exe","0x00419e4b","FUN_00419e4b","25","fun","C0","","",""
"SC3U.exe","0x00419e64","FUN_00419e64","27","fun","C0","","",""
"SC3U.exe","0x00419e7f","FUN_00419e7f","138","fun","C0","","",""
"SC3U.exe","0x00419f09","FUN_00419f09","76","fun","C0","","",""
"SC3U.exe","0x00419f55","FUN_00419f55","259","fun","C0","","",""
"SC3U.exe","0x0041a058","FUN_0041a058","48","fun","C0","","",""
"SC3U.exe","0x0041a088","FUN_0041a088","1868","fun","C0","","",""
"SC3U.exe","0x0041a7d4","FUN_0041a7d4","1322","fun","C0","","",""
"SC3U.exe","0x0041acfe","FUN_0041acfe","23","fun","C0","","",""
"SC3U.exe","0x0041ad15","FUN_0041ad15","264","fun","C0","","",""
"SC3U.exe","0x0041ae65","FUN_0041ae65","6575","fun","C0","","",""
"SC3U.exe","0x0041c865","FUN_0041c865","91","fun","C0","","",""
"SC3U.exe","0x0041c928","FUN_0041c928","51","fun","C0","","",""
"SC3U.exe","0x0041c9f0","FUN_0041c9f0","100","fun","C0","","",""
"SC3U.exe","0x0041ca5e","FUN_0041ca5e","100","fun","C0","","",""
"SC3U.exe","0x0041cacb","FUN_0041cacb","594","fun","C0","","",""
"SC3U.exe","0x0041cd1d","FUN_0041cd1d","426","fun","C0","","",""
"SC3U.exe","0x0041cec7","FUN_0041cec7","84","fun","C0","","",""
"SC3U.exe","0x0041cf1b","FUN_0041cf1b","28","fun","C0","","",""
"SC3U.exe","0x0041cf37","FUN_0041cf37","79","fun","C0","","",""
"SC3U.exe","0x0041cf86","FUN_0041cf86","161","fun","C0","","",""
"SC3U.exe","0x0041d027","FUN_0041d027","78","fun","C0","","",""
"SC3U.exe","0x0041d0e0","FUN_0041d0e0","388","fun","C0","","",""
"SC3U.exe","0x0041d2bc","FUN_0041d2bc","2394","fun","C0","","",""
"SC3U.exe","0x0041dc16","FUN_0041dc16","66","fun","C0","","",""
"SC3U.exe","0x0041dc58","FUN_0041dc58","37","fun","C0","","",""
"SC3U.exe","0x0041dc7d","FUN_0041dc7d","103","fun","C0","","",""
"SC3U.exe","0x0041dd00","FUN_0041dd00","306","fun","C0","","",""
"SC3U.exe","0x0041de32","FUN_0041de32","275","fun","C0","","",""
"SC3U.exe","0x0041df45","FUN_0041df45","259","fun","C0","","",""
"SC3U.exe","0x0041e048","FUN_0041e048","184","fun","C0","","",""
"SC3U.exe","0x0041e100","FUN_0041e100","1693","fun","C0","","",""
"SC3U.exe","0x0041e79d","FUN_0041e79d","878","fun","C0","","",""
"SC3U.exe","0x0041eb0b","FUN_0041eb0b","471","fun","C0","","",""
"SC3U.exe","0x0041ece2","Create","32","lib","lib","","",""
"SC3U.exe","0x0041ed02","FUN_0041ed02","179","fun","C0","","",""
"SC3U.exe","0x0041edb5","FUN_0041edb5","1","fun","C0","","",""
"SC3U.exe","0x0041edb6","FUN_0041edb6","1","fun","C0","","",""
"SC3U.exe","0x0041edcd","FUN_0041edcd","155","fun","C0","","",""
"SC3U.exe","0x0041ee68","FUN_0041ee68","428","fun","C0","","",""
"SC3U.exe","0x0041f014","FUN_0041f014","89","fun","C0","","",""
"SC3U.exe","0x0041f06d","FUN_0041f06d","137","fun","C0","","",""
"SC3U.exe","0x0041f0f6","FUN_0041f0f6","102","fun","C0","","",""
"SC3U.exe","0x0041f15c","FUN_0041f15c","141","fun","C0","","",""
"SC3U.exe","0x0041f1e9","FUN_0041f1e9","94","fun","C0","","",""
"SC3U.exe","0x0041f247","FUN_0041f247","204","fun","C0","","",""
"SC3U.exe","0x0041f313","FUN_0041f313","94","fun","C0","","",""
"SC3U.exe","0x0041f3cf","FUN_0041f3cf","64","fun","C0","","",""
"SC3U.exe","0x0041f40f","FUN_0041f40f","6","fun","C0","","",""
"SC3U.exe","0x0041f415","FUN_0041f415","69","fun","C0","","",""
"SC3U.exe","0x0041f45a","FUN_0041f45a","3","fun","C0","","",""
"SC3U.exe","0x0041f45d","FUN_0041f45d","3","fun","C0","","",""
"SC3U.exe","0x0041f460","FUN_0041f460","16","fun","C0","","",""
"SC3U.exe","0x0041f470","thunk_FUN_0041f65f","5","thunk","thunk","","",""
"SC3U.exe","0x0041f475","FUN_0041f475","15","fun","C0","","",""
"SC3U.exe","0x0041f484","FUN_0041f484","72","fun","C0","","",""
"SC3U.exe","0x0041f4cc","FUN_0041f4cc","40","fun","C0","","",""
"SC3U.exe","0x0041f4f4","FUN_0041f4f4","17","fun","C0","","",""
"SC3U.exe","0x0041f505","FUN_0041f505","54","fun","C0","","",""
"SC3U.exe","0x0041f53b","FUN_0041f53b","16","fun","C0","","",""
"SC3U.exe","0x0041f54b","FUN_0041f54b","13","fun","C0","","",""
"SC3U.exe","0x0041f558","FUN_0041f558","11","fun","C0","","",""
"SC3U.exe","0x0041f563","FUN_0041f563","13","fun","C0","","",""
"SC3U.exe","0x0041f570","FUN_0041f570","18","fun","C0","","",""
"SC3U.exe","0x0041f582","FUN_0041f582","6","fun","C0","","",""
"SC3U.exe","0x0041f588","FUN_0041f588","9","fun","C0","","",""
"SC3U.exe","0x0041f591","FUN_0041f591","19","fun","C0","","",""
"SC3U.exe","0x0041f5a4","FUN_0041f5a4","68","fun","C0","","",""
"SC3U.exe","0x0041f5e8","FUN_0041f5e8","19","fun","C0","","",""
"SC3U.exe","0x0041f5fb","FUN_0041f5fb","31","fun","C0","","",""
"SC3U.exe","0x0041f61a","FUN_0041f61a","15","fun","C0","","",""
"SC3U.exe","0x0041f629","FUN_0041f629","28","fun","C0","","",""
"SC3U.exe","0x0041f645","FUN_0041f645","26","fun","C0","","",""
"SC3U.exe","0x0041f65f","FUN_0041f65f","21","fun","C0","","",""
"SC3U.exe","0x0041f674","FUN_0041f674","3","fun","C0","","",""
"SC3U.exe","0x0041f677","FUN_0041f677","4","fun","C0","","",""
"SC3U.exe","0x0041f67b","FUN_0041f67b","35","fun","C0","","",""
"SC3U.exe","0x0041f69e","FUN_0041f69e","54","fun","C0","","",""
"SC3U.exe","0x0041f6d4","FUN_0041f6d4","14","fun","C0","","",""
"SC3U.exe","0x0041f6e2","FUN_0041f6e2","41","fun","C0","","",""
"SC3U.exe","0x0041f70b","FUN_0041f70b","12","fun","C0","","",""
"SC3U.exe","0x0041f71e","FUN_0041f71e","394","fun","C0","","",""
"SC3U.exe","0x0041f811","Catch@0041f811","18","lib","lib","","",""
"SC3U.exe","0x0041f8ba","Catch@0041f8ba","32","lib","lib","","",""
"SC3U.exe","0x0041f8da","FUN_0041f8da","70","fun","C0","","",""
"SC3U.exe","0x0041f920","FUN_0041f920","52","fun","C0","","",""
"SC3U.exe","0x0041f954","FUN_0041f954","434","fun","C0","","",""
"SC3U.exe","0x0041fb06","Catch@0041fb06","58","lib","lib","","",""
"SC3U.exe","0x0041fb40","FUN_0041fb40","46","fun","C0","","",""
"SC3U.exe","0x0041fb6e","FUN_0041fb6e","202","fun","C0","","",""
"SC3U.exe","0x0041fc38","FUN_0041fc38","42","fun","C0","","",""
"SC3U.exe","0x0041fc62","FUN_0041fc62","44","fun","C0","","",""
"SC3U.exe","0x0041fc8e","FUN_0041fc8e","558","fun","C0","","",""
"SC3U.exe","0x0041febc","FUN_0041febc","154","fun","C0","","",""
"SC3U.exe","0x0041ff56","FUN_0041ff56","51","fun","C0","","",""
"SC3U.exe","0x0041ff89","FUN_0041ff89","74","fun","C0","","",""
"SC3U.exe","0x0041ffd3","FUN_0041ffd3","27","fun","C0","","",""
"SC3U.exe","0x0041ffee","FUN_0041ffee","136","fun","C0","","",""
"SC3U.exe","0x00420076","FUN_00420076","161","fun","C0","","",""
"SC3U.exe","0x00420117","FUN_00420117","80","fun","C0","","",""
"SC3U.exe","0x00420167","Catch@00420167","21","lib","lib","","",""
"SC3U.exe","0x0042017c","FUN_0042017c","50","fun","C0","","",""
"SC3U.exe","0x004201ae","FUN_004201ae","93","fun","C0","","",""
"SC3U.exe","0x0042020b","FUN_0042020b","74","fun","C0","","",""
